"","SpeciesSSet","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"Dipsosaurus_dorsalis","Dipsosaurus_dorsalis",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.118099312077994,0.0389180660303696,0.146128035678238,-0.0467434035423262,0.189056236220049,NA,NA,NA,NA,NA,NA,NA,NA
"Drymarchon_couperi","Drymarchon_couperi",11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110424044374285,0.108241703291411,0.101347671824219,0.087781877209449,0.0682669649687291,0.0464910935567711,0.0274630864114769,0.0148430164966611,0.00905202049820808,0.00758930029667959,NA,NA,NA,NA,NA,NA,NA
"Elaphe_dione","Elaphe_dione",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.380211241711606,0.414973347970818,-0.159700842867512,0.0457574905606751,NA,NA,NA,NA,NA,NA,NA
"Elaphe_quatuorlineata","Elaphe_quatuorlineata",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Erythrolamprus_poecilogyrus","Erythrolamprus_poecilogyrus",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0187494360128389,0.440997722637401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Euleptes_europaea","Euleptes_europaea",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.187990482355389,0.0177287669604318,-0.356547323513813,0.389971079000762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Furina_ornata","Furina_ornata",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1249387366083,0.1249387366083,0.0969100130080562,0.447158031342219,-0.0487093452260794,-0.0487093452260794,-0.0487093452260794,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Gambelia_sila","Gambelia_sila",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.201243818211379,0.265066133203492,0.184685726726188,0.299439695845992,-0.206762366306014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gavialis_gangeticus","Gavialis_gangeticus",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12539526616121,0.12539526616121,0.12539526616121,0.12539526616121,0.12539526616121,0.12539526616121,0.0440194925770823,0.0440194925770827,0.0440194925770827,0.0391488177016166,0.0391488177016162,0.0176190599939035,0.0176190599939035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Geochelone_gigantea","Geochelone_gigantea",10,1,NA,NA,NA,NA,0.000391350532923518,0.000391350532923429,0.000391350532922985,0.000391350532923518,0.000391350532923251,0.000391350532923518,0.000391350532923074,0.000391350532923518,0.000391350532923163,0.000391350532923251,0.00039135053292334,0.000391350532923429,0.000391350532923163,0.000391350532923518,0.000391350532923163,0.000391350532923429,0.000391350532923163,0.000391350532923518,0.00039135053292334,0.000391350532923251,0.000391350532923163,0.000391350532923518,0.000391350532923251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Geochelone_yniphora","Geochelone_yniphora",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0659743469854375,-0.065974346985437,-0.0659743469854375,-0.0659743469854375,-0.0659743469854375,-0.00311334208471425,-0.0031133420847147,-0.00311334208471425,NA
"Gongylomorphus_bojerii","Gongylomorphus_bojerii",7,1,NA,NA,NA,NA,NA,0.0661419193834691,0.0661419193834689,0.0661419193834691,0.0211263618728215,0.0211263618728216,0.0211263618728215,0.0211263618728217,0.0416038816699227,0.0416038816699225,0.0416038816699227,0.0416038816699227,0.0416038816699225,0.0416038816699227,0.0416038816699227,0.0547190384937914,0.0547190384937912,0.0547190384937914,0.0547190384937912,0.0547190384937914,0.0547190384937914,0.0547190384937912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gopherus_agassizii","Gopherus_agassizii",49,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119737542922492,-0.12668640287782,-4.36825451866814e-05,-0.0478190823308017,-0.211629584434671,NA,NA,NA,0.045757490560675,0,NA,NA,NA,0.0877876982926971,-0.0522625219023618,-0.0522625219023617,-0.077163905149161,0.104134336339275,-0.11852366674021,0.0826012545563942,-0.0821158643048826,-0.00965993180803648,-0.0077667539774009,NA,NA
"Gopherus_polyphemus","Gopherus_polyphemus",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0269382090204174,-0.0269382090204173,-0.0269382090204175,-0.0269382090204174,-0.0269382090204174,-0.0269382090204174,-0.0269382090204174,-0.0269382090204174,-0.0155854002739101,-0.0155854002739101,-0.0155854002739102,-0.01558540027391,-0.0155854002739102,-0.0155854002739101,-0.0155854002739101,-0.0155854002739101,-0.0155854002739102,-0.01558540027391,-0.0155854002739102,-0.0155854002739101,-0.0155854002739102,0.0071202172191045,0.0071202172191045,0.0071202172191045,0.0071202172191045,NA,NA,NA,NA,NA,NA,NA
"Hemiergis_decresiensis","Hemiergis_decresiensis",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0938372584563196,-0.260923915951025,0.0133187214939308,NA,NA,NA,NA,NA,NA
"Heterodon_nasicus","Heterodon_nasicus",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.176091259055681,-0.477121254719662,0.477121254719662,-0.176091259055681,0,-0.301029995663981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hierophis_viridiflavus","Hierophis_viridiflavus",28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0829909374356566,-0.0822365772618652,-0.031950278324437,-0.0302171181823273,-0.0266980854601134,-0.0213672167660183,-0.0155740823784731,-0.0107293389390615,-0.00673241913700318,-0.00245037395929726,0.00233580906419451,0.00633379962969938,0.00836491581383181,0.00881546993995408,NA,NA,NA,NA,NA,NA,NA
"Homonota_fasciata","Homonota_fasciata",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.164810248645992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Homopus_signatus","Homopus_signatus",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.091799874050688,0.0383732443844462,-0.0690806578081231,-0.0690806578081231,-0.0690806578081231,-0.0690806578081231,-0.0690806578081231,-0.0690806578081231,-0.0690806578081231,-0.0690806578081231,0.0805448091203731,-0.0266694283375186,NA,NA
"Hoplodactylus_duvaucelii","Hoplodactylus_duvaucelii",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.627507113540442,NA,NA,NA,NA,NA,0.00860017176191752,-0.0741017205183498,NA,NA,NA
"Hypsiglena_torquata","Hypsiglena_torquata",4,1,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.0185031447248795,-0.0185031447248795,-0.0185031447248794,-0.0185031447248795,-0.0185031447248794,-0.0185031447248795,-0.0185031447248794,-0.0185031447248794,-0.0185031447248795,-0.0185031447248795,-0.0185031447248794,-0.0185031447248795,-0.0185031447248794,-0.0185031447248794,-0.0185031447248795,-0.0185031447248794,0.297284447310081,0.297284447310081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Iguana_delicatissima","Iguana_delicatissima",8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.413003755107914,0.150514997831991,0.150514997831991,0.0308139474142195,-0.0308139474142195,-0.0945281181100246,-0.0945281181100244,0.0377885608893997,0.170017111343488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lacerta_agilis","Lacerta_agilis",122,1,NA,NA,NA,NA,0.098103883899532,0.103328862959751,0.108828177482461,0.102517879410385,0.0735416231053094,-0.159213075745808,-0.00948078695761834,-0.0236050687152507,0.0708321078697201,-0.0843257869448957,-0.106083128105378,-0.109616353470446,-0.0844128519620054,-0.0465553482882921,-0.0463320443762614,-0.0625073939195569,-0.0852206207022512,-0.0993740911841464,-0.111687274752391,-0.132614495804382,-0.0603973067698811,-0.0421922598264987,-0.00261961133226933,0.0344811743643448,0.0627598345414137,0.0813800696486951,0.0881428953774431,0.0884040058585006,0.0822093113576932,0.0717573303458334,0.085273742416442,0.0637408329838166,0.00784998934986658,-0.0546761730092045,-0.099222575032876,-0.116026334111382,-0.121362348070461,-0.134754401685634,-0.153236707092858,-0.157911104938111,-0.143128863373813,-0.126582648341413
"Lacerta_bilineata","Lacerta_bilineata",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.17338358985636,0,0.123578545080853,0.241282947891552,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lampropeltis_getula","Lampropeltis_getula",30,1,NA,NA,NA,NA,NA,-0.00258511055067889,-0.0068455066942289,-0.0155513492554746,-0.144991535145289,-0.0184215441174685,-0.0213866423860316,-0.021929138163141,-0.0207638528103569,-0.0180846941004557,-0.0140488692180052,-0.00927804537910581,-0.00388010657866766,0.00203883488887763,0.00723417996973963,0.00958455735048691,0.0086086197578531,0.00403983708594746,-0.00505227507639366,-0.0179768070125843,-0.0325456520264347,0.0373441764746243,0.0248635750002536,-0.139637882959622,-0.157614644007944,-0.172099184106042,0.0796655887841347,-0.59529580072581,0.291775885842282,-0.0643537054163257,-0.0205050343130745,-0.154901959985743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lampropholis_delicata","Lampropholis_delicata",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.34153470511203,0.241750417243977,0.154519933335681,NA,NA,NA,NA,NA,NA
"Leiolopisma_telfairii","Leiolopisma_telfairii",7,1,NA,NA,NA,NA,NA,0.0271900598490347,0.0271900598490344,0.0271900598490347,0.0614622821007237,0.061462282100724,0.0614622821007238,0.061462282100724,0.0181424297353818,0.018142429735382,0.018142429735382,0.018142429735382,0.018142429735382,0.0181424297353818,0.018142429735382,0.0540258001222831,0.0540258001222829,0.0540258001222829,0.0540258001222831,0.0540258001222831,0.0540258001222829,0.0540258001222829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lialis_burtonis","Lialis_burtonis",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.313619122972002,-0.0125891273080205,0.176091259055681,0.149762320333332,-0.116969806937025,NA,NA,NA,NA,NA,NA,NA
"Liasis_fuscus","Liasis_fuscus",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0860898314752246,0.0826023537200012,0.0735260341528275,0.057336727643331,0.03448734229258,0.00695493318717788,-0.0232178943992527,-0.0543508088781535,-0.0837869330195053,-0.106854020135066,-0.118930485631482,NA,NA,NA,NA,NA,NA,NA
"Liolaemus_chacoensis","Liolaemus_chacoensis",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.107375446686221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liolaemus_gracilis","Liolaemus_gracilis",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00127742880364279,0.00127742880364301,0.0012774288036429,0.00127742880364279,0.00127742880364301,0.0012774288036429,0.0012774288036429,0.0012774288036429,0.0012774288036429,0.00127742880364279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liolaemus_lutzae","Liolaemus_lutzae",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0644677996481502,-0.0644677996481502,-0.0644677996481502,-0.0644677996481502,-0.0644677996481502,-0.0644677996481502,-0.0644677996481502,0.0278893022320974,0.0278893022320975,0.0278893022320976,0.0278893022320974,0.0278893022320975,0.0278893022320974,0.0278893022320976,0.0278893022320974,0.0278893022320976,0.0278893022320974,0.0278893022320976,-0.0212333937341791,-0.0212333937341791,-0.0212333937341789,-0.0212333937341791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liolaemus_multimaculatus","Liolaemus_multimaculatus",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0894839911566521,-0.0894839911566521,-0.0894839911566521,-0.0894839911566521,-0.0894839911566521,-0.0894839911566521,-0.089483991156652,-0.0894839911566521,-0.089483991156652,-0.0894839911566521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.105469824704715,NA,NA,NA,NA,NA,NA,NA,NA
"Liopholis_slateri","Liopholis_slateri",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.178814117391154,0.365900760748299,-0.271139160732727,NA
"Lophognathus_gilberti","Lophognathus_gilberti",14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.273306251346438,0.263793134834561,-0.1489112642068,0.724430198013858,-0.28465904087772,0.161072982081641,0.0773444609330913,0.0773444609330913,0.0773444609330912,0.0773444609330913,0.0773444609330914,0.0773444609330912,0.0773444609330912,0.0773444609330914,NA
"Lucasium_stenodactylum","Lucasium_stenodactylum",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0274541256219867,0.0267542831443337,0.0256573224920069,0.0245093658070779,0.0232570531460881,0.0216309847188523,0.019656184263432,0.017742087901174,0.0162866824797985,0.0153689512815502,0.0148528851780112,0.0146153548301178,0.014570402732909,0.014598252052247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lygosoma_bowringii","Lygosoma_bowringii",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.359021942641668,NA,NA,NA
"Malpolon_monspessulanus","Malpolon_monspessulanus",26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.164212026417263,0.16892239617927,0.172906997545907,0.171310315549505,0.164448034859068,0.15216239573729,0.128062300580702,0.0855742365131809,0.0291887113124685,-0.0252226404060729,-0.0626828954178549,-0.078824863523814,-0.0771263177872725,-0.061503695341099,-0.0355365790496256,-0.0060881796545742,0.0182932733206365,0.0340975713758993,0.044812368230581,0.0545155047642167,0.0618265130340343,0.0622762938094017,0.0551543081795618,0.0455367365519275,0.0395454342967845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Masticophis_flagellum","Masticophis_flagellum",11,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0186352096882736,0.0186352096882737,0.0186352096882736,0.0186352096882736,0.0186352096882736,0.0186352096882737,0.0186352096882737,0.0186352096882736,0.0186352096882736,0.0186352096882737,0.0186352096882736,0.0186352096882736,0.0186352096882736,0.0186352096882737,0.0186352096882736,0.0186352096882737,-1,-1,NA,NA,NA,1,0,0,0.2983408571532,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Masticophis_lateralis","Masticophis_lateralis",4,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.471406771195233,0.0185469498552942,0.018546949855294,0.0185469498552942,0.0185469498552941,0.0185469498552942,0.0185469498552941,0.0185469498552941,0.0185469498552942,0.0185469498552941,0.0185469498552941,0.0185469498552941,0.0185469498552941,0.0185469498552942,0.0185469498552941,0.0185469498552941,0.0185469498552941,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Menetia_greyii","Menetia_greyii",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.262925469331832,-0.342802143041108,0.205683131848803,NA,NA,NA,NA,NA,NA
"Meroles_anchietae","Meroles_anchietae",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.69721172467968,-0.161768668330916,-0.161768668330916,0.565948245193078,-0.405537190422559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Morelia_spilota","Morelia_spilota",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.176091259055681,-0.0880456295278407,-0.0880456295278405,0.301029995663981,0.352182518111362,-0.176091259055681,-0.150514997831991,-0.150514997831991,NA,NA,NA,NA,NA,NA,NA,NA
"Morethia_boulengeri","Morethia_boulengeri",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.236008202921848,0.0932210412652769,-0.049729567335106,NA,NA,NA,NA,NA,NA
"Nactus_serpensinsula","Nactus_serpensinsula",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.188888470676274,0.188888470676274,0.188888470676274,0.188888470676274,0.188888470676274,0.188888470676274,0.188888470676274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Natrix_natrix","Natrix_natrix",52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00727135236428844,-0.00727135236428844,-0.00727135236428822,-0.00727135236428844,-0.00727135236428844,-0.016817729304844,-0.014693359115194,-0.0123464575423541,0.00366546924695421,0.0137521540068304,0.0128666344359241,0.00252268214712686,-0.00541441504132401,-0.0029474281301507,0.0113846497883041,0.0225724386620088,0.0245900746385475,0.0163706805772486,0.00189162639863534,-0.0105050499422547,-0.04956626871168,-0.0211704911143387,0.0134630780896923,0.0243667893697488,0.0079426166209462,-0.0164642777942481,-0.0309557159859057
"Naultinus_manukanus","Naultinus_manukanus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,0.013477702062185,0.013477702062185,0.013477702062185,0.013477702062185,0.013477702062185,0.013477702062185,0.013477702062185,0.0134777020621852,0.0134777020621848,0.0134777020621852,0.013477702062185,0.013477702062185,0.0134777020621848,0.0134777020621852,0.013477702062185,0.013477702062185,0.013477702062185,0.013477702062185,0.013477702062185,0.013477702062185,0.013477702062185,0.013477702062185,0.013477702062185,0.013477702062185,0.013477702062185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nerodia_sipedon","Nerodia_sipedon",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.318365557996463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Notechis_scutatus","Notechis_scutatus",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00387246906895378,-0.00387246906948091,-0.00387246907040284,-0.00387246907139494,-0.00387246907216898,-0.00387246907261707,-0.00387246907276184,-0.00387246907267524,-0.00387246907244387,-0.00387246907219296,-0.00387246907204286,NA,NA,NA,NA,NA,NA,NA,NA
"Oligosoma_alani","Oligosoma_alani",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.471350028910294,-0.096281680423674,-0.000879198252701441,-0.00194505774725362,0.123569720429021,-0.109584696775544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oligosoma_polychroma","Oligosoma_polychroma",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.355307543962467,0.192797639705622,0.133503862482455,NA,NA,NA,NA,NA,NA,NA,NA
"Oligosoma_suteri","Oligosoma_suteri",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.15075930670293,-0.00117100988330132,0.143632822661912,0.121262172389096,0.122318531195181,0.0545114152570481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oligosoma_whitakeri","Oligosoma_whitakeri",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0209012060359153,0.0209012060358822,0.0209012060358675,0.0209012060358809,0.0209012060358111,0.0209012060354945,0.0209012060348761,0.0209012060341003,0.0209012060334117,0.0209012060329794,0.020901206032808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pantherophis_obsoletus","Pantherophis_obsoletus",30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105097275349793,0.0314481933238847,0.0086482745683879,-0.00786759511595836,-0.0181514893469366,-0.0291297196119743,-0.0392549697379535,-0.0376770981512883,-0.0201023643527753,0.00149497129144116,0.0103964817853933,0.00351064481830365,-0.00731527263534959,-0.0114198017006115,-0.01194185641918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Phelsuma_guentheri","Phelsuma_guentheri",7,1,NA,NA,NA,NA,NA,-0.0302778671937871,-0.0302778671937872,-0.0302778671937873,-0.0665787095822573,-0.0665787095822573,-0.0665787095822574,-0.0665787095822574,0.0504770136159006,0.0504770136159007,0.0504770136159007,0.0504770136159006,0.0504770136159007,0.0504770136159007,0.0504770136159006,0.0316926785166224,0.0316926785166223,0.0316926785166224,0.0316926785166224,0.0316926785166223,0.0316926785166223,0.0316926785166225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Phelsuma_ornata","Phelsuma_ornata",7,1,NA,NA,NA,NA,NA,-0.0282057949842918,-0.0282057949842918,-0.0282057949842918,-0.029935972794768,-0.0299359727947683,-0.0299359727947682,-0.029935972794768,0.022890472789751,0.0228904727897512,0.0228904727897512,0.0228904727897512,0.022890472789751,0.0228904727897512,0.0228904727897512,-0.0257556217542081,-0.0257556217542081,-0.0257556217542079,-0.0257556217542081,-0.0257556217542081,-0.0257556217542081,-0.0257556217542079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Philodryas_agassizii","Philodryas_agassizii",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.837511917315235,-0.12057393120585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Phrynosoma_mcallii","Phrynosoma_mcallii",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.198657086954423,-0.327902142064283,-0.558154505628881,0.743389144124432,0,-0.141329152796469,NA,NA,NA,NA,NA,NA,NA,NA
"Pituophis_catenifer","Pituophis_catenifer",11,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0114294617807817,0.00943348579800896,0.00943348579800873,0.00943348579800896,0.00943348579800873,0.00943348579800896,0.00943348579800896,0.00943348579800873,0.00943348579800896,0.00943348579800873,0.00943348579800896,0.00943348579800873,0.00943348579800896,0.00943348579800873,0.00943348579800896,0.00943348579800896,0.00943348579800896,-0.280152621610481,-0.280152621610481,NA,NA,NA,1,-1,1,-0.253053491338552,0.298532806276522,-0.978025963585741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
