Species,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Prosopium_cylindraceum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.602059991327962,-0.0717110711511566,-0.0717110711511566,-0.00608478579672389,0.307114781460705,-0.185636576961912,-0.273001272063738,-0.0431471062380432,-0.0862942124759862,-0.0862942124757601,-0.0862942124753119,-0.0862942124744516,-0.0862942124730224,-0.0862942124711024,-0.0862942124690369,-0.0862942124672257,-0.0862942124658455,-0.0862942124647805,-0.0778302381089051,-0.08629421246271,-0.0862942124616011,-0.0862942124606128,-0.0862942124598773,-0.0862942124594426,-0.0862942124592596,-0.0862942124592281,-0.0862942124592445,NA,NA,NA,NA,NA,NA,NA
Myoxocephalus_quadricornis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0150289903651196,-0.0168892131889793,-0.0168892131889793,0.0425523506854637,0.00288568823748825,-0.0683872369939205,0.0165150880655586,0.0575866324527913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salmo_trutta,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00760343499252025,0.00819794175350852,0.00866424343887928,0.00794798121549789,0.00554121032233823,-0.140181528035872,0.041184522482507,-0.0357904246652979,-0.0087538995723645,-0.000420496480777799,0.0108775883340076,0.0212528054356029,0.0288564401032062,0.0340754995459289,0.0374258793893734,0.038873570279323,0.0388229351131222,0.0382062062137943,0.0373799995930851,0.0359313880717437,0.0336133244736315,0.030387282056964,0.0253848703320133,0.0171035343508482,-0.00347955409177592,-0.0291408621818054,-0.0516032394083364,-0.0674544375762937,-0.0753899987748349,-0.0756694428261906,-0.0711694317590293,-0.0670786456147505,NA
Notropis_dorsalis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3505153587439,-0.0118561624820346,-0.0118561624820346,-0.0118561624820344,-0.0118561624820346,0.0474246499281381,0.0147232568207063,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pylodictis_olivaris,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0895225895784029,0.0879565661472121,0.0801277194246723,0.0626768794970245,0.0382548722269103,0.0139303777496191,0.00280244041384459,-0.0034261424588734,-0.00695229114904672,-0.0146664752298797,0.0346300181256464,-0.0404419981242833,-0.00513900700516253,0.0777733029746813,-0.0513627852394978,0.0874853172582096,-0.0074530131570878,-0.0120179975975124,-0.0205912502610809,-0.0213334057063064,0.0216841069030813,0.0229076627251763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oncorhynchus_clarkii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0214635185831642,0.023331942900723,0.0255766192422158,0.0260659233422893,0.0240875769460591,0.0208510206563504,0.0179619275906937,0.0157359914994872,0.013138239621608,0.00919046032264514,0.00416428769931798,-0.000622081745545788,-0.00391199561001754,-0.00523290598382964,-0.0260998438541584,-0.0210707743941216,-0.0310448742643786,-0.0621768970416333,-0.085313593887926,-0.0666430776457452,-0.0133345206802088,0.0304052864517997,0.0356237057144166,0.0206643228928517,0.0217819084566432,0.0451344563806306,0.06127020269125,0.0515692255146764,0.0339266701806624,-0.013281023576075,NA,NA
Catostomus_catostomus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0189613532816697,-0.0188095822384296,-0.0185305154729887,-0.0182220542695044,-0.0179086739490157,-0.017590374511523,-0.0172671559570262,-0.0169390182855247,-0.0166059614970195,-0.01626798559151,-0.0159201889449826,-0.0155363525190557,-0.0150804933527691,-0.0145274742332799,-0.0138754776330464,-0.0131409572893741,0.0297985913500294,0.0302000356515825,0.0305893025207513,0.0309458599307554,0.0312505827525631,0.031489032464168,0.0316547776823385,0.0317510360302394,0.0317906366867452,NA,NA,NA,NA,NA,NA,NA
Hiodon_alosoides,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.143617691193944,0.136467202371919,0.120210731589035,0.0876838821341101,0.0434396690467914,0.00364848737798278,-0.0278114580706453,-0.0509401672990884,-0.0657376403073462,-0.0722038770954181,-0.0702878749449285,-0.0607149523685825,-0.0480117014330156,-0.0365485604847877,-0.0271858067639797,-0.0185811865442537,0.0188176316611073,0.0290489991531964,0.0403191293433494,0.0492874064993658,0.054839501032523,0.0587232507825392,0.0631270587562218,0.0679980405432596,0.0712142845212511,NA,NA,NA,NA,NA,NA,NA
Platygobio_gracilis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00223439189257513,0.00220879422052012,0.00217438535184211,0.00219831118827163,0.00229735820524124,0.00247152640275111,0.0027208157808008,0.00304522633939064,0.00344475807852052,0.0039194109981906,0.00446703984310554,0.00508198499949353,0.00578123369589373,0.00659749475652038,0.00754021893886075,0.00861197312816669,0.00978273680044295,0.0109972859884747,0.0122065124931213,0.0133873320885445,0.014529822196565,0.0155998912687995,0.0165132440942791,0.0171568171317316,0.0174640533860254,NA,NA,NA,NA,NA,NA,NA
Semotilus_corporalis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0183508174892177,-0.0183508174892177,-0.0183508174892177,-0.018350817489218,-0.0183508174892175,-0.018350817489218,-0.0183508174892177,-0.0183508174892177,-0.0183508174892177,-0.018350817489218,-0.0183508174892177,-0.0183508174892177,-0.0183508174892177,-0.0183508174892177,-0.018350817489218,-0.0183508174892177,-0.0183508174892177,-0.0183508174892177,-0.0183508174892177,-0.018350817489218,-0.0183508174892177,-0.0183508174892177,-0.0183508174892177,-0.018350817489218,-0.0183508174892177,-0.0183508174892177,0.334503390479288,0.334503390479288,NA
Salvelinus_alpinus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15072670482695,0.138604417791739,0.115116028908705,0.0822433665716025,0.0483128481097819,0.01988338178516,-0.00178101464216529,0.0292328945968249,-0.205113571720802,0.0614220035074364,0.0629991809941708,-0.0100241893386795,-0.115579030047848,0.0346255687409036,0.0570263447787458,0.0695793683046404,0.0739609543503825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lota_lota,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0626182147427327,0.205590376786061,0.14232947939569,0.0507458438876476,-0.0171924429412496,-0.0421284762099437,-0.0438280204498252,-0.0468273791962519,-0.0581485990754431,-0.0779863407320876,-0.112955344414717,-0.164079607196506,-0.208616959991493,-0.211882937352888,-0.11639817836686,-0.0478009137036893,-0.057311633766463,0.00438504339148279,-0.000670173377172493,-0.00143825890048022,0.058080678700901,NA,NA,NA,NA,NA,NA,NA
Acipenser_oxyrinchus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.180427683021041,-0.142263350797248,-0.0791364556973394,-0.228058782757609,-0.0512538551484213,0.0201319172115732,-0.0205581805827804,0.143414577024843,0.129471015266033,0.235242305600936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465840244309973,0.0782278000403021,0.0803727268550438,-0.00800565492451311,-0.144917739079142,NA
Rhinichthys_atratulus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.148333602197439,-0.122223150994547,-0.179199034045469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Semotilus_atromaculatus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.381645925328871,-0.271804388528334,0.212594253267716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinichthys_cataractae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.150514997831991,-0.396454246607914,0.506618723882905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Labidesthes_sicculus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0632581572286308,0.0632050679362104,0.063122185577217,0.0629732140396753,0.0626191642264526,0.0619147062387881,0.0608263351410705,0.0594300588962491,0.0578201777986145,0.0560497443625678,0.399181025487373,0.0520486412387393,0.0497835029245433,0.047377914225976,0.044966452248526,0.0426747736197575,0.0404567111995136,0.0380951157340044,0.0354389389609069,0.0326307350713004,0.0300372767224448,0.0279394180500505,0.0263375116972067,0.0250856916256454,0.0241551789871459,0.0236629016832406,NA
Percina_caprodes,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.076668095455959,0.0762858598120014,0.0749844145270867,0.0724331069849463,0.0689952286166958,0.0655419240318127,0.0628159360022661,0.0609581376069518,0.0595389857188196,0.0578957715731156,0.055439633870394,0.0518476565748427,0.0471638235347944,0.041696494362771,0.0356819016373701,0.0290651870938687,0.0217743263211548,0.0142158029473085,0.00725462388157572,0.00153457284236605,-0.00302046786308974,-0.00681039918957457,-0.00980492038442204,-0.0115508153078813,-0.0119794749838049,-0.0118024076240753,NA
Etheostoma_nigrum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.655828294169161,0.584348901020515,0.455512076613769,0.179383012949713,-0.297616070847231,-0.659169174013061,-0.431168167519494,0.286632541701687,0.704020099378152,0.276293776945355,-0.551621928820559,-0.91868574494696,-0.628704904893431,-0.21192699450256,-0.0591563216649624,-0.0236359185891857,0.0964991688693704,0.196212373988645,0.161763782639246,0.119219021009987,0.148840545868589,0.0883298858215731,-0.115646421838947,-0.167963913497887,0.136185542552927,0.496076724825868,NA
Neogobius_melanostomus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0605619498664293,0.0081857940942526,-0.0277575509121222,0.00869933600282161,0.0657938269217481,0.0415665644485993,0.0732834991776667,-0.00910753885836083,0.144753280065021,0.505879917602322,0.460810876017874,0.342402344232885,-0.0737692711709146,-0.210456102363501,-0.106170455825979,-0.00463444243249661,-0.0289807780328834,-0.0726997172069626,-0.0397772499273936,-0.00159389922939478,-0.0826909319301752,-0.0831733140540359,-0.00181565940071136,0.0678479194317714,0.0396976920176324,-0.0281613318559722,NA
Elassoma_evergladei,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.514981611688722,0.126501095394659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fundulus_chrysotus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.778151250383644,0.167059259016813,-0.185953539461513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lucania_goodei,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.821616944164734,0.104629811154168,-0.615224460689137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Heterandria_formosa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.712984366136141,0.207486673985409,-0.150514997831991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gambusia_holbrooki,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.588045629527841,-0.00212096089867428,0.0263153039823538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chasmistes_liorus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.871647053556452,-0.0709867674323532,-0.089864525066591,-0.0496575313604302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moxostoma_macrolepidotum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.705318935443943,0.631218154377234,0.486197287143998,0.30157272015995,0.123485080696844,-0.114950003678009,-0.155129120171397,-0.113272605844566,-0.0894683922084522,-0.0453221066558902,-0.00939471475047449,-0.166180558633566,-0.170613210569393,-0.0844129546545815,-0.150514997831991,0,0,NA
Moxostoma_robustum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.126465256569772,0.148741651280925,0.0119931146592571,-0.160734765940182,0.00848021747807159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Notropis_atherinoides,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.227578756052568,-0.634049351470069,-0.634049351470069,0.153379335752756,-0.0314938479142669,-0.031493847914267,-0.0314938479142669,0.10212643636297,-0.00719455652386204,0.0173419329526193,0.0173419329524388,-0.15903707697112,0.205709433303782,-0.138261141309951,-0.162111863338011,-0.0362286032743575,0.537637181348124,-0.462362818651964,0,0,1,NA
Moxostoma_carinatum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0397601045599718,-0.0397601045599719,-0.0397601045599718,-0.0146157805816572,-0.0146157805817267,-0.0146157805819149,-0.01461578058225,-0.0146157805826911,-0.0146157805831484,-0.0146157805835783,-0.0146157805838832,-0.0146157805840269,0.0105285433918336,0.0105285433917606,0.0105285433915943,0.01052854339139,0.0105285433912741,NA,NA,NA,NA
Margariscus_margarita,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.114405198214783,-0.112785762508558,-0.273714895211696,-0.0110587803284208,-0.00681594344128333,0.290051124774634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pimephales_promelas,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127473505288116,-0.599094859462121,-0.404277383075777,0.583029535683729,0.0885947298534564,-0.0545912167686105,-0.129359573318455,-0.12935957331883,-0.129359573319292,-0.129359573319469,-0.129359573319254,-0.129359573318842,-0.129359573318492,-0.129359573318316,-0.129359573318281,-0.129359573318297,NA,NA,NA,NA
Ptychocheilus_lucius,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.099615268861821,-0.0756705715030976,-0.107423953226181,NA,NA,NA,0.0388405190076602,0.0953255531466106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyprinodon_bovinus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.157607853361668,-0.282546589969968,0,0.0669467896306131,-0.243038048686294,-0.903089986991944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moxostoma_valenciennesi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121765042876283,0.121765042876175,0.121765042876049,0.121765042876028,0.121765042876159,0.121765042876404,0.121765042876735,0.121765042877071,0.121765042877353,0.12176504287754,0.121765042877608,0.121765042877561,0.12176504287745,-0.0896324763933075,NA,NA,NA,NA
Coregonus_zenithicus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,1,-0.236351552367345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lepomis_gulosus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00477157850439019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noturus_gyrinus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.894346783097686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ameiurus_natalis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.258796861811635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ameiurus_melas,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0134627866534068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pimephales_notatus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.306912177889936,NA,NA,0.0834748435184203,0.0834748435183266,0.083474843518089,0.0834748435177084,0.0834748435172603,0.0834748435168975,0.083474843516778,0.0834748435169446,0.0834748435172656,0.0834748435175015,NA,NA,NA,NA
Ictiobus_cyprinellus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.783111461083725,NA,NA,NA,-0.012113751626007,-0.012113751626007,-0.012113751626007,-0.012113751626007,-0.012113751626007,-0.012113751626007,-0.012113751626007,-0.012113751626007,0,NA,NA,NA,NA
Umbra_limi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.324832910336606,NA,NA,0.0805631926911169,0.209962429446424,0.378123414537654,0.420489479969162,0.211414890124329,-0.19408743663572,-0.54247246451931,-0.583578717345823,-0.331958194987033,-0.0761882026711285,NA,NA,NA,NA
Esox_americanus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lepisosteus_oculatus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.238405655069835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prosopium_williamsoni,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.162024681480052,0.0529182485118374,0.0976115271995212,0.0790941970824504,0.116442919040701,0.00998756825807075,0.101221953456895,0.0629453947342205,0.0354628100289197,-0.0589995149716789,-0.0322871331453984,0.00568926186102847,NA,NA,NA,NA
Couesius_plumbeus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.491128492818153,-0.199481787624985,-0.128031266716838,0.422874290261534,-0.210853241128464,-0.0961554892594009,0.188271759670426,0.155054911740286,0.150022545075939,0.150022545076457,0.15002254507675,NA,NA,NA,NA
Scaphirhynchus_platorynchus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.173007613229604,0.0248920568384983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alosa_alabamae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.525788007651739,0.334255939951017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cottus_specus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147945178005785,-0.229696243879615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chrosomus_eos,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122950918711504,0.122950918711262,0.122950918710989,0.122950918710958,0.122950918711257,0.122950918711735,0.122950918712168,0.122950918712419,0.122950918712494,0.122950918712488,NA,NA,NA,NA
Notropis_volucellus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103479612268829,0.10347961226912,0.103479612269223,0.103479612268609,0.103479612267208,0.103479612265461,0.103479612263958,0.103479612263037,0.103479612262671,0.103479612262612,NA,NA,NA,NA
Etheostoma_exile,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-0.298860721490391,0.889446070804936,0.458696264610214,-0.802364856192234,-1,0.00301745358294969,1,0.861773581555883,0.223132337340972,NA,NA,NA,NA
Luxilus_cornutus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.551708554701617,0.210853411106269,-0.198953372737101,-0.354969791157399,-0.21105282394791,0.0213978739426026,0.149591672914742,0.160153675944252,0.135118576455815,0.121056031738146,NA,NA,NA,NA
Notropis_heterolepis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.360892145246574,0.310863171294875,0.235051594649803,0.162145812607651,0.0919919414042839,0.00233797788684514,-0.116343025951015,-0.243211633049072,-0.343025672392504,-0.393226465098908,NA,NA,NA,NA
Notropis_heterodon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0734903056795808,0.0525344469367925,0.0189912048961185,-0.0166142759544379,-0.0535552268510708,-0.0962203311325394,-0.140935419215398,-0.175363048546486,-0.191802560978496,-0.195343180265616,NA,NA,NA,NA
Fundulus_diaphanus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.040295872882836,0.0402958728828856,0.0402958728819786,0.0402958728793871,0.0402958728756804,0.040295872872269,0.040295872870137,0.0402958728692332,0.0402958728689679,0.0402958728689095,NA,NA,NA,NA
Carassius_auratus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.229318924512825,0.229318924512825,0.234590731764425,0.234590731764425,-0.244243309362119,-0.244243309362119,-0.0905273392936157,-0.0905273392936157,0.269995761924012,NA,NA,NA,NA
Scaphirhynchus_albus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00274762084668434,-0.0705251595065383,-0.214358176559714,-0.0180984531876706,0.0465817714889942,-0.00274762085042579,-0.00274762085163527,-0.00274762085230229,NA,NA,NA
Myoxocephalus_thompsonii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.114542417016638,0.114542417017014,0.114542417017474,0.114542417017575,0.114542417017124,0.11454241701639,0.114542417015872,NA
