population_id,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
19100,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0410578542233235,0.0409381060473604,0.0401512884470674,0.0382264042890146,0.0353003141890604,0.032012674279605,0.0289963292830233,0.0265269746410612,0.0245086100596525,0.0226273418832101,0.0205878037989669,0.0183910791060273,0.0164133287417778,0.015099017628299,0.0145501491201148,0.0144831694229492,0.0145426857745465,0.0145125516989788,0.0142496800550909,0.013665511076888,0.0129126056587587,0.0123937309044746,-1,-1
17689,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0706113449485243,-0.0109068499361874,0.0511504729009632,0.0506177750232191,-0.0105282355841011,-0.0656973371727326,-0.0572368999559297,0.00711455446426923,0.0737419327270905,0.105431549262512,0.109808606308818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17688,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.11176993551542,0.0977279240547921,0.0750296205600169,0.0536812206215892,0.0402609024766803,0.0343704908458132,0.0319441820815987,0.030010007975498,0.0281443102469525,0.0268682247365372,0.0262835343632238,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21233,1,-0.0381526738245988,-0.0381526738245988,-0.0381526738245987,-0.0381526738245989,0,0.0508702317661317,0.0508702317661318,0.0508702317661318,-0.0299934630369564,-0.0299934630369563,-0.0299934630369564,-0.0299934630369564,-0.0299934630369564,-0.0299934630369563,-0.0299934630369564,-0.0299934630369564,-0.0299934630369563,-0.0299934630369564,-0.0299934630369563,-0.0299934630369563,-0.0299934630369564,-0.758065153126427,-0.758065153126427,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21230,1,0,0,0,0,-0.542049392684234,-0.194131034057428,-0.194131034057428,-0.194131034057428,-0.00990814978650906,-0.00990814978650917,-0.00990814978650906,-0.00990814978650906,-0.00990814978650911,-0.00990814978650911,-0.00990814978650906,-0.00990814978650909,-0.00990814978650909,-0.00990814978650917,-0.00990814978650903,-0.00990814978650909,-0.00990814978650909,-0.355562795051814,-0.355562795051814,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17745,1,0.00887478185460555,0.00887478185460555,0.00887478185460555,0.00887478185460511,0.00887478185460555,0.00887478185460555,0.00887478185460555,0.00887478185460511,0.00887478185460555,0.00887478185460511,0.00887478185460555,0.00887478185460555,0.00887478185460555,0.00887478185460511,0.00887478185460555,0.00887478185460555,0.00887478185460555,0.00887478185460511,0.00887478185460555,0.00887478185460555,0.00887478185460511,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17744,1,0.0124148496235144,0.0124148496235144,0.0124148496235139,0.0124148496235148,0.0124148496235139,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235144,0.0124148496235144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17743,1,-0.00167756022075771,-0.00167756022075682,-0.00167756022075682,-0.00167756022075682,-0.00167756022075771,-0.00167756022075682,-0.00167756022075682,-0.00167756022075771,-0.00167756022075682,-0.00167756022075682,-0.00167756022075771,-0.00167756022075682,-0.00167756022075682,-0.00167756022075682,-0.00167756022075771,-0.00167756022075682,-0.00167756022075682,-0.00167756022075771,-0.00167756022075682,-0.00167756022075682,-0.00167756022075682,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17742,1,-0.00753910561505933,-0.00753910561505844,-0.00753910561505844,-0.00753910561505844,-0.00753910561505844,-0.00753910561505844,-0.00753910561505933,-0.00753910561505844,-0.00753910561505844,-0.00753910561505844,-0.00753910561505844,-0.00753910561505844,-0.00753910561505933,-0.00753910561505844,-0.00753910561505844,-0.00753910561505844,-0.00753910561505844,-0.00753910561505844,-0.00753910561505933,-0.00753910561505844,-0.00753910561505844,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17741,1,-0.0101162129776879,-0.0101162129776871,-0.0101162129776879,-0.0101162129776871,-0.0101162129776879,-0.0101162129776871,-0.0101162129776879,-0.0101162129776871,-0.0101162129776879,-0.0101162129776871,-0.0101162129776879,-0.0101162129776871,-0.0101162129776879,-0.0101162129776871,-0.0101162129776879,-0.0101162129776871,-0.0101162129776879,-0.0101162129776871,-0.0101162129776879,-0.0101162129776871,-0.0101162129776879,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
