"","SpeciesSSet","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"Macquaria_australasica","Macquaria_australasica",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.850667727462078,0.169213454709528,-0.0169387320700208,NA
"Macrognathus_pancalus","Macrognathus_pancalus",18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0558420601264895,-0.209711756306961,0.0561348101297968,0.165774880269316,-0.132403162641561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Megalops_cyprinoides","Megalops_cyprinoides",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0469522514341656,-0.0469522514341656,-0.587336734507256,0.649983543645145,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Melanotaenia_australis","Melanotaenia_australis",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.102111206693864,0.0979552469227063,-0.204119982655925,0.178312719049639,0.00440911890505502,0.194696503572741,NA,NA
"Melanotaenia_splendida","Melanotaenia_splendida",16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0887985289486365,0.205511998911908,0.158945572143757,-0.120864685641298,-0.245362677112294,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mesopristes_argenteus","Mesopristes_argenteus",11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0686293883624251,0.00937296029134901,-0.320274985053209,0.302904722116701,0.282006758350551,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mogurnda_mogurnda","Mogurnda_mogurnda",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0511525224473813,-0.477121254719662,NA,NA,0,0,NA,NA
"Monodactylus_argenteus","Monodactylus_argenteus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.386936226202184,-0.386936226202184,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mugil_cephalus","Mugil_cephalus",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.245463199067952,-0.458726427827848,-0.25423368696751,-0.232215162421251,0.183563030628909,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nannoperca_australis","Nannoperca_australis",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.212392508621915,-0.233129760026045,-1,NA,NA,NA,NA,NA,NA
"Nannoperca_obscura","Nannoperca_obscura",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.378916771358607,-0.57080229759752,-0.255272505103306,NA,NA,NA,NA,NA,NA
