"","SpeciesSSet","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Gelochelidon_nilotica","Gelochelidon_nilotica",79,1,0.0922059418798777,0.0922059418798777,0.0922059418798775,0.0509534202166693,0.0509534202166697,0.0509534202166693,0,0.0055528474939861,0.00943845142084299,0.0352293945841727,0.0413929335775394,0.0397385121288394,0.020482690101385,0.0157892398744809,0.0209365637270683,0.01546594342357,0.0149033848956379,0.00398815386936069,0.0148577879385378,0.0143322824099369,0.0186921470757411,0.02215498822671,-0.0835129702529475,-0.0122549653795794,0.0296033047129379,-0.0663950779116292,-0.124761920205109,0.094632114825022,-0.0352219549456568,-0.0141770868759125,0.139236759652943,0.113500954889831,-0.0749897834171784,-0.332452128230038,-0.241243011759282,-0.151055943240917,-0.0198346633548232,0.740158443074764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Glareola_pratincola","Glareola_pratincola",39,1,-0.0280356021885755,-0.0280356021885759,-0.0280356021885759,-0.0280356021885759,-0.0280356021885759,0.017476723162986,0.017476723162986,0.0174767231629862,0.017476723162986,-0.00439838656207973,-0.00439838656207988,-0.00439838656207966,-0.00439838656207966,-0.00439838656207973,-0.0468533843570032,-0.0468533843570033,-0.0468533843570032,-0.0468533843570033,-0.0761691052005151,-0.00568888650704991,-0.00568888650704983,-0.0844742424761512,-0.0844742424761512,-0.0479422335565915,-0.0598614304922568,-0.0598614304922569,-0.0598614304922567,-0.0483617787284399,-0.0725426680926597,-0.0349065759404712,0.0194189979228094,0.00841965549136636,0.0037048196795334,0.0513518702811775,-0.001290555576973,-0.00745696457064893,0.020481881913734,0.0172159215424512,0.0147384221737881,0.0129957202135293,0.0116466763591938,0.0102565257764529,0.00865860241718086,0.00715783901453748,0.00627963280440746,NA,NA,NA
"Grus_grus","Grus_grus",278,1,0.161212713094559,-0.111075496500776,0.357565956202922,0.00348020982086084,0.0029619401227808,0.0022905733464406,0.0014289582009613,0.0003770946863401,-0.000865017197420788,-0.00227903092225808,0.00253572934152328,0.000959938594664515,0.00704200595572173,0.014081691750154,0.0154872207737057,0.0176515933285026,0.134949139191025,-0.0701902129099593,-0.0355609226811144,0.0893058051730975,0.0822179115924003,0.0833546696351303,0.0713585750530093,-0.00540932785608003,-0.0224125745918049,-0.0205294976521547,-0.014240983227725,0.010600600443581,0.0384857325360609,0.0465184727291993,0.0496579317196452,0.0512997521703079,0.0525746145862532,0.0367508473077399,0.0222193210377224,0.0286685978048866,-0.218775843670068,-0.118370260474657,0.0344798343339311,0.0292239122083323,-0.14665125734789,NA,NA,NA,NA,NA,NA,NA
"Grus_japonensis","Grus_japonensis",18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0226885211273573,0.0226885211272516,0.0226885211270274,0.0226885211267343,0.0226885211264696,0.0226885211262986,0.0226885211262196,0.0226885211261845,0.0226885211261942,0.0226885211262924,0.0226885211265051,0.0226885211267742,0.0226885211269905,0.0226885211270922,0.0226885211270993,0.0226885211270784,0.0226885211270629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grus_monacha","Grus_monacha",10,1,0.0430042850948542,0.0430042850948547,0.0430042850948542,0.0290991105181448,0.0290991105181448,0.0290991105181448,0.0290991105181448,0.0290991105181448,0.0290991105181453,0.0290991105181448,0.0290991105181448,0.0721976459894087,0.0721976459894091,0.0721976459894091,0.00998325440398817,0.00998325440398862,0.00998325440398817,0.00998325440398862,0.00998325440398817,0.00490819393332931,0.00490819393332975,0.00490819393332931,0.00490819393332975,-0.0452056647229413,-0.0452056647229409,-0.0335111759795521,-0.0335111759795517,0.0566592428601984,0.0566592428601984,0.0566592428601984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haematopus_ostralegus","Haematopus_ostralegus",150,1,NA,NA,NA,-0.0239859318433053,-0.0249206356183161,-0.0223684045394873,-0.0152238289496073,-0.00348690884868447,0.0128423557632929,0.0333291526376187,0.00276709549217337,0.00873304896001178,0.175842629373873,0.0246748516478816,0.0408032032297211,0.0209356384667508,0.0263500303537324,0.0305375074077558,0.00514298829250415,0.0415424184686977,0.0405659083521766,0.0532429401090458,0.0385959883755193,0.0355570516433914,0.0574238376518328,-0.0128970822391358,0.0378539947643444,0.0284747832260206,0.0149476023876263,0.0100614544055433,0.0087849452613555,0.0339557971013926,0.00104284900493943,0.0225182237816623,0.058725430174995,0.0347769311914989,0.0308671795956426,0.0836526035374099,0.0786912331973544,0.0786912331973544,0.0786912331973544,0.0786912331973544,0.0786912331973544,NA,NA,NA,NA,NA
"Haliaeetus_albicilla","Haliaeetus_albicilla",3,1,-0.0250858329719984,-0.0250858329719985,-0.0250858329719984,-0.0250858329719985,-0.0250858329719984,-0.0250858329719984,-0.0250858329719985,0.0385421873588438,0.0385421873588437,0.0385421873588437,0.0385421873588437,0.0385421873588438,0.0385421873588438,0.0385421873588437,0.0385421873588437,0.0385421873588438,0.0385421873588437,0.0385421873588437,0.0385421873588437,0.0385421873588438,0.0385421873588437,0.0385421873588437,0.0385421873588437,0.0385421873588436,0.038542187358844,0.0385421873588436,0.0385421873588437,0.0385421873588437,0.0385421873588437,0.0385421873588437,0.0385421873588437,0.0385421873588438,0.0385421873588437,0.0385421873588436,0.0385421873588438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hieraaetus_pennatus","Hieraaetus_pennatus",11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.110924374808178,0.110924374808178,-0.132646669557346,-0.132646669557346,-0.132646669557346,-0.301029995663981,0,0,0.477121254719662,0.221848749616356,-0.0969100130080565,0.176091259055681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Himantopus_himantopus","Himantopus_himantopus",228,1,NA,NA,NA,NA,NA,0.142446714806213,0.142446714806213,0.142446714806213,0.0917719229434896,0.10412463989537,0.0837613281114359,0.0537361867521667,0.0348697462449497,0.026337563711375,0.0539265105478221,0.066211613420665,0.0614195657256333,0.0615823295521101,0.0624145437703699,0.0821047825590833,0.0836213108586894,0.0791838795563542,0.0570888964591097,0.00268915918008313,0.0312793732220551,-0.0147376515024732,0.0329673565348151,0.0601952510555453,0.0729099386515312,0.0606454178447189,-0.0783664372481281,0.0250953684848851,-0.0370251868315786,0.0144414456823253,0.00993524021247493,-0.00218224409271182,0.00186099321575267,-0.00286693870637415,8.39885391334209e-05,0.00811252912300013,0.0197156572030448,0.0286721471924134,0.00727921366934903,0.0107079801631706,NA,NA,NA,NA
"Hydrocoloeus_minutus","Hydrocoloeus_minutus",11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.753327666658612,0.311327469246435,0.311327469246435,0.311327469246435,0.311327469246435,0.311327469246435,0.311327469246435,0.311327469246435,0.311327469246435,0.311327469246435,0.311327469246435,-0.307167027791605,-0.307167027791605,-0.307167027791605,-0.307167027791605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.367976785294594,-0.0791812460476248,0.301029995663981,-0.0969100130080565,-0.1249387366083,-0.778151250383644,NA,NA,NA
"Hydroprogne_caspia","Hydroprogne_caspia",21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00460155368511161,0.00460155368550774,0.0046015536860935,0.00460155368657844,0.00460155368689863,0.004601553687269,0.00460155368792137,0.0046015536888695,0.00460155368991666,0.00460155369083459,0.00460155369149495,0.0809774699411974,-0.497699223153985,0.502300776846022,0.234820125122972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ixobrychus_minutus","Ixobrychus_minutus",122,1,-0.0340199971093207,-0.0340199971093207,-0.0340199971093207,-0.0340199971093211,-0.049299722136968,-0.049299722136968,-0.049299722136968,-0.0492997221369684,-0.049299722136968,-0.049299722136968,-0.049299722136968,-0.049299722136968,-0.0492997221369684,-0.0195656954506309,-0.00211327927729044,-0.00211327927729055,-0.00880084699147939,-0.00500758152142026,-0.0139073126781619,0.0110345542606509,0.0022186788109909,0.0181409604256883,0.0442984530902335,0.050882075120561,0.0132446743108474,0.00851558697807346,0.00657027777093702,0.011101168576466,0.0099397696461242,0.00077416253628829,-0.00526352502767553,-0.0113337696704185,0.0273415335698935,0.0144304761981239,-0.000786879344309395,-0.00844642314460659,-0.0312002185851869,-0.0133388574974553,-0.00564041354450514,-0.00567892514300417,-0.00149552342696276,0.00937346076566085,-0.0089474719936411,0.00448551003687303,0.0300640826804179,NA,NA,NA
"Larus_argentatus","Larus_argentatus",8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0820465246314213,0.0820465246209175,0.0820465246041184,0.0820465245889367,0.0820465245808615,0.0820465245794754,0.0820465245804956,NA,NA,NA
"Larus_audouinii","Larus_audouinii",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0789013905151343,0.0789013905151077,0.0789013905149696,0.0789013905146629,0.0789013905142235,0.0789013905137157,0.0789013905133564,0.0789013905132823,0.0789013905134262,0.0789013905136247,0.0789013905137486,0.0789013905137899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Larus_cachinnans","Larus_cachinnans",39,1,NA,NA,NA,0.00474877566154275,0.00474877566154275,0.00474877566154297,0.00474877566154275,0.00474877566154297,0.00474877566154275,0.00474877566154275,0.00474877566154297,0.00474877566154275,0.00474877566154275,-0.0187033139831261,-0.00474839323610854,0.0123144299955771,0.0185328798822892,0.0110657300362642,-4.76294136275701e-05,-0.0036894767478004,-0.158562151350566,-0.33086571557772,0.124669122643109,0.215616994635255,0.0515999045700785,-0.0541296494944549,-0.172918876175339,0.0934859932769448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Larus_canus","Larus_canus",13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0350391610493479,0.0350391610493483,0.0350391610493479,0.0350391610493483,0.0350391610493483,0.0350391610493479,0.0350391610493483,0.0350391610493479,0.0350391610493483,0.0350391610493479,0.0180801796191647,0.0180801796191647,0.0180801796191652,0.0180801796191647,0.0180801796191647,0.0421258195136316,0.0421258195136311,0.0421258195136316,0.0421258195136316,0.0421258195136311,NA,NA,NA,NA,NA,NA,NA,0.314521315253644,0.247455175512677,0.135140060631249,0.0282912292445965,-0.0278938693764821,-0.0237923045634543,0.0129545904495312,0.0423495985749733,NA,NA,NA
"Larus_fuscus","Larus_fuscus",30,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0743386932168564,0.0741513390229813,0.0735871359440496,0.0725364570795044,0.0711295399890517,0.0696498497482283,0.0682708498057565,0.0668579438778951,0.0650281302689075,0.0624262288800996,0.0589853650607073,0.0549526878831097,0.0506672263187471,0.0463085738551765,0.0418734023635094,0.0374044392178718,0.0166024799217439,0.0148792330140954,0.0136981859748582,0.0260559821142228,0.0253785488281939,0.0250189154336482,0.0248358571817668,0.0248248394991357,0.024956737101514,0.0251275165444746,0.0252318414149664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Larus_genei","Larus_genei",98,1,0.0850508074907808,0.0850508074907808,0.0850508074907808,-0.0392561656743246,-0.039256165674325,-0.0392561656743247,-0.0333104609386418,0.0233862928951248,0.021450409001315,0.0492517158376459,0.0458880766945654,0.0420464929570952,0.0107278179570298,0.00674849859306583,0.0109910327155344,0.0725277771348039,0.0842286586638638,0.0826939768230178,0.0209110556667882,0.0193376799198189,0.0865942500416216,0.0464733003816959,-0.110139955905506,0.0267639344278013,0.00210030347502044,0.0238864543686283,-0.00758823672647997,0.0474828688853182,0.0686027569125961,0.0893405290739149,0.00256306375307247,0.0557250577910512,-0.0404168692705641,0.0407952120845672,-0.131490223316354,0.0293751227336192,-0.11876402685076,0.122605905532658,0.42299598450556,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Larus_ichthyaetus","Larus_ichthyaetus",26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.722790816450289,-0.597984781095245,-0.236474825184396,0.307179254898358,0.719244401299695,0.702655334214748,0.318581702817522,-0.0529603705895161,-0.120961245832417,-0.273962139948854,0.131996865323313,0.112381260128236,0.00682120740513629,-0.165867577293361,-0.0908691056923041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Larus_melanocephalus","Larus_melanocephalus",96,1,0.00621533013412118,0.00919840027704349,0.0100990374220475,0.0237319449346769,0.0228083160309249,0.0244124419170513,0.00171631801047086,0.025813434122189,0.0242338547935724,0.0365621444505961,0.0376319068559349,0.0363409453867685,0.0351622161765107,0.0339351709293309,0.0350108724298067,0.033528686624593,0.0298381612460108,0.031220907456449,0.0691913613307976,0.0545096900818533,0.058233697995927,0.0417702457552822,-0.0238796174496,0.0291793428786644,0.0292879110490625,0.0437951298949318,0.0324532969217291,0.0703966273976981,0.0942470937307687,0.166618113577421,0.163022183086367,0.257633284468373,0.254202811617609,0.0784930828546733,0.609531169202096,0.0587277402411721,-0.718736711679885,-0.0423267685685209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Larus_michahellis","Larus_michahellis",25,1,0.0314179563659329,0.0313113988227753,0.0311815095090631,0.0310285707528202,0.0308537118661429,0.0306572151770506,0.0304420191049255,0.0302198773272786,0.0299937282634875,0.0297670774466949,0.0295539470094668,0.0293578424849485,0.0291801261134994,0.0290262468565841,0.0288975669545604,0.028792628998322,0.028705603351423,0.0286350326047535,0.0285785929543585,0.028526989184412,0.0284778974909536,0.0393720325343954,0.0393478342231883,0.0393227274092556,0.088275184892873,-0.230990804776726,0.241448796486368,-0.198172610799433,0.178826067435015,-0.0232168589897032,-0.0488876388631631,-0.0361929647723696,-0.0361929647723696,0.00164533818297974,0.00164533818297974,0.00164533818297974,0.00164533818297974,0.00164533818297974,0.00164533818297974,0.00164533818297974,0.00164533818297974,0.00164533818297974,0.00164533818297974,NA,NA,NA,NA,NA
"Larus_ridibundus","Larus_ridibundus",246,1,-0.0612529000027391,-0.0612529000027386,-0.0612529000027391,0.0289495623333869,0.0289495623333869,0.0289495623333869,-0.0193306489925624,0.0743927429889334,0.0685042324046798,0.0377283134194506,0.0531957160850043,0.0446900826802116,0.016312116316152,-0.0461801601191062,8.6410366853097e-05,0.00241534416769964,0.0107108485417337,0.0406784968199965,0.0223252587413931,0.029393033535156,0.0441408418685282,0.0327264270648043,0.0212090934318932,-0.00640303141404927,0.0554682209940593,-0.0973295981913905,0.0618414079359607,0.0059072290956391,0.0516101150829238,0.061752348240028,-0.0761566593402559,-0.00419542814580049,0.00655965093361563,-0.012571857906777,0.0156976265189206,0.0423485463858007,0.0803827071805708,0.0286891487325736,0.0477093501705919,0.071396654449077,0.0197965068071505,0.0221498115199188,-0.345170810838548,0.330993219041424,-0.30832923440548,NA,NA,NA
"Leucogeranus_leucogeranus","Leucogeranus_leucogeranus",47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0912258354501021,0.0910711021616981,0.0906051201009714,0.0737992910196115,0.0719128181862647,0.0683836971863889,0.0633368657209576,0.0571381208699384,0.0504794866455427,0.0443495324967138,0.0394660305820493,0.0356048195400211,0.0317177265762265,0.0269628589947177,0.0216323349008116,0.0169467023332583,0.0139684944330187,0.0128157930117507,0.0123756079649466,0.0369952854506007,0.0494866406664782,0.0298055142737748,0.00737161419955812,-0.0105912128110344,-0.0188906826572237,-0.016716400822234,-0.00776401692096229,0.00181314732974713,0.00696823256388956,-0.00249785310450212,-0.0029539351086334,-0.00324084006847514,-0.00337303521262866,NA,NA,NA,NA
"Limosa_lapponica","Limosa_lapponica",54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0422409229449332,0.0422409229449782,0.042240922944998,0.0422409229449275,0.0422409229447619,0.0422409229445249,0.0130679545141518,0.0130574023093845,-0.00490520553449421,-0.00506514010891757,-0.00533633418074519,-0.00567868275752814,-0.00671140196463577,0.066575979741476,-0.0761892080809632,0.0257196615603362,0.0620315863041146,-0.0670533680850541,-0.0310748619766921,-0.0406532435969287,-0.0406532435969664,-0.0406532435969876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Limosa_limosa","Limosa_limosa",415,1,0.0193820026016114,0.0423608966717455,0.0380336403609716,0.0312942032222181,0.0247706674679815,0.0252733435280164,0.0247057459586013,-0.0362930221398113,-0.0307903291581537,-0.0277766267627455,-0.0207426008305521,0.0113670274293329,0.0548242661326453,0.0619721996082134,0.0482917842267741,0.0468598349051911,0.0393973331551917,0.0334839112532431,0.0335199617235055,0.0775072533623783,0.032580588633873,-0.0218048199595972,-0.0354728827015857,-0.0456327437851935,-0.0375061751740964,-0.0335200676682435,-0.0107724893821526,-0.0229163044429872,-0.0420807346224989,-0.0565103363226623,0.00787008499231973,-0.00973893333233056,0.0115413698072656,0.00927663915920486,0.00937111588309389,0.000635635063045248,0.00379144547111894,0.00697320128835055,-0.00300471884439564,-0.00996919644947355,-0.0156572270985668,-0.014188598746975,-0.00629156393238513,0.00249067325229653,0.0469513025216992,NA,NA,NA
"Locustella_luscinioides","Locustella_luscinioides",45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0426531886047545,-0.030347359579479,-0.0195033856365802,-0.0115639290655336,0.0321202141906335,-0.0272396323810567,0.0207261075401854,0.0181749994528864,0.0239566395609092,0.0586925573463422,0.0474661555164575,0.035464771272206,0.0344319957369718,0.0428202850732341,0.048653649945637,0.0457234884018269,-0.0105047604992137,-0.00207358852558848,0.0216765468889226,0.0392419239333361,0.036568704836603,0.0213249427867983,0.00913100517812104,0.00512101203229909,NA,NA,NA,NA
"Lymnocryptes_minimus","Lymnocryptes_minimus",23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0103443253626452,-0.0103443253626972,-0.0103443253629065,-0.0103443253633227,0.116749358979337,-0.0908183507691268,0.00644275767686731,-0.010344325365123,-0.0103443253655831,-0.0103443253661435,-0.010344325366768,-0.0103443253674126,-0.0103443253680462,-0.0103443253686314,-0.0103443253691236,-0.0103443253694921,-0.0103443253697244,-0.0103443253698273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mareca_penelope","Mareca_penelope",729,1,0.194210504000716,-0.0290541864918485,-0.00140039427335437,-0.00871257423114524,-0.00699277805064058,-0.00867196643180136,-0.0133254249493209,-0.0141598885125575,-0.0121088719858899,0.00345749166659762,-0.00398307009534052,0.00396480672309102,-0.00219482051649188,-0.0136131425871979,-0.0176039465798654,-0.0026930289445198,0.0183434222320189,0.0324417839424025,0.0275963851566287,-0.0447565259893119,-0.0305077883197021,-0.0260037743320256,-0.0198940059240146,-0.0155493053992901,0.0057650952134471,-0.000718476144742383,-0.00434326597977084,0.00293228232869729,0.00742374177196188,0.00399431946220211,0.0235576176217952,0.0183738323085577,0.0307024228342744,-0.0206178102878624,-0.00379534603091148,0.00798207295000276,0.014145179227568,0.0150786724918782,0.00260328063353533,-0.00243115261504849,-0.0165667498633479,-0.00820462936358076,0.0461369412042907,0.0469451480605518,NA,NA,NA,NA
"Mareca_strepera","Mareca_strepera",387,1,0.0879764478328099,0.0786848651565585,0.0477352033163826,0.0279841952910043,0.0397340746570375,0.0353307166761097,0.0305961389579776,0.026155875276555,0.0134287383481295,0.0112267403667261,0.0100064627235628,0.0104131868566677,0.0127783952471465,0.00658707066394194,0.0276046834720001,0.0351079647290473,0.0572758340694678,0.142641938876925,0.129062490106852,-0.0449714767973192,0.0377463799823539,0.0254724295516141,0.010711386540578,-0.00228122187164324,-0.00245952123882989,-0.0098911301715959,0.0290226096642004,-0.0855979810313917,0.0223493311668641,0.0183371292501928,0.0299184256862451,0.0513821147502864,0.0580463650446606,0.0505922754066157,0.0208805069330514,0.0168373538897574,0.0101626448753149,0.00968518862701165,0.0405775795233599,0.0500852270914973,0.0268476879845077,0.0227499571218384,0.0234635018628602,0.0292485347181528,NA,NA,NA,NA
"Marmaronetta_angustirostris","Marmaronetta_angustirostris",147,1,-0.0558249328928905,0.182735694466941,0.647445157324087,-0.00993974621506788,0.192476097752493,0.0877358108990599,-0.116363140581453,-0.0116814935438277,-0.0670772828434624,-0.0694436155608179,0.215682531616897,0.121355514853533,-0.183436554354392,-0.0173072357983192,0.118216059669137,-0.0838825229302873,-0.0145822451087377,0.378740656609049,-0.140524370316825,-0.10450643023724,-0.00975275747843275,-0.0976850679925735,-0.0596364927834004,0.0183470457013458,-0.25178247678588,0.0264050885976345,0.0942866914517208,0.122441470636314,0.141410305704201,0.148405109522468,0.0786924762591193,0.0343861485604553,0.018720803047617,0.00472873940607107,-0.0042825773896175,-0.0678206893676727,-0.0671914587741753,-0.0587095617899634,-0.0427143904011169,-0.0258515698361904,-0.0187199003096827,-0.0234091992926935,-0.0341384351243197,NA,NA,NA,NA,NA
"Melanitta_nigra","Melanitta_nigra",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.939519252618618,-0.264463738980126,-0.264463738980127,-0.113819426425454,0.260366272221805,0.260366272221799,-0.0551874111267423,-0.0551874111270102,0.036824886127953,0.0368248861277123,0.0368248861277611,0.0368248861278906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mergellus_albellus","Mergellus_albellus",24,1,NA,-1,1,-0.205419433539644,-0.205419433539644,-0.205419433539643,-0.102709716769822,-0.102709716769822,-0.102709716769822,-0.102709716769822,-0.102709716769822,-0.102709716769822,-0.102709716769822,-0.102709716769822,-0.102709716769822,-0.102709716769822,0,0.492830851618586,0.492830851618586,-0.9294604001938,-0.520931503140271,-0.520931503140271,0,0,0,0,0.00265156011855594,0.00623821118335188,0.0127408589161325,0.150143291635731,0.157258482695791,0.163101410533246,0.0142857574969262,0.0174541070959253,0.0190811218440998,0.141362302769533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mergus_merganser","Mergus_merganser",185,1,NA,NA,NA,NA,0.00924240855838099,0.0118016853363541,0.0152587122399167,0.0143412059319977,0.00416016121955193,-0.00517993413459612,-0.0134877093198134,-0.00936475527465368,0.00343832168875862,0.01195942568995,0.00733264492502932,-0.00579814401561016,-0.0145885792009619,0.0350802678227007,0.0421361251737791,0.0468856011359371,0.038951180356854,0.0350092174203912,0.0287753669386023,0.0209197254981802,0.0128474307314421,0.00895626060726466,-0.0058472752184235,0.00382214507765991,-0.0301365851065403,0.00947541669968388,0.027034591007235,0.0266871794648871,0.0138628358582295,0.032102712878061,0.0463830290201808,0.104003664751936,0.0845119688095315,0.0488435536162387,0.0144499236784739,-0.00383230139950663,-0.00134156336488789,-0.058337269592983,0.0185399296760781,-0.0069063935654608,0.106221841225664,0.0634795828449441,NA,NA
"Mergus_serrator","Mergus_serrator",252,1,0.00825748736880527,0.00843313709791976,0.00527816766311957,0.00510383768104892,0.0140484369514501,0.0095537850212901,0.00869311439858855,0.00678681096302737,0.00388014031040057,0.00323753489630644,0.00139050407631422,-0.00270251684676681,-0.00128105256261815,-0.0123107755759305,-0.00441716019044695,0.00442875768571162,0.0107782733487912,0.0115844359004552,0.00808692459708318,0.00694055562442929,0.00517079171918571,0.00261499503924917,-0.00251841033626001,-0.00936079603218935,0.00271002853902792,0.0215006465003106,-0.0516912410328709,-0.00938594211568641,0.0205541986149581,0.0233193838865309,0.0352225078461035,0.01209959649345,-0.0153405064596076,-0.0134761592466636,0.00528715297616874,0.0338845187908242,0.0535058214901863,0.0649663406362675,0.124035263448893,0.13814085751415,0.155687048125298,0.168276401670359,NA,NA,NA,NA,NA,NA
"Merops_apiaster","Merops_apiaster",151,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00235390539347735,-0.75966784468963,0.294795499946981,0.118962321654309,0.112295545246949,0.0999616004404076,0.0849096067361413,0.025035178450555,0.0675989026572349,0.0551759063018954,0.0471201670021398,0.020283067907601,0.0178720204440981,0.0481314275723311,-0.0300570141825014,0.0253353846596678,0.0237651118451807,0.135322677797399,0.000728692196224349,0.0264089718196381,-0.00878344070013409,-0.00980878123362102,-0.00899193778033965,-0.0105513403463751,-0.0117645684937928,-0.0121225722745804,-0.00622226082558833,-0.00507312751749436,-0.00358247584214136,-0.00306504846301667,NA
"Microcarbo_pygmaeus","Microcarbo_pygmaeus",80,1,0.0170198881234889,0.0170198881234886,0.0170198881234886,0.0170198881234888,-0.0164311856954521,-0.00143533653830077,-0.00366427988112245,-0.0337329122152432,-0.0372388552579817,-0.0397907214399948,-0.0410795160708783,-0.0292698516292501,-0.0281314900433048,-0.0268368089855223,-0.0703748884153452,0.0163576423492535,0.0428039843583928,0.0702882232588564,0.0277732462839054,-0.0453943915110154,-0.0634619296863021,-0.00594440956039928,-0.00120410239026542,0.0130332363849367,-0.00990224116819619,0.0751377076034874,0.140046888453924,0.152849767032211,0.114595869372415,-0.00879212651869922,-0.0290645460527842,-0.0470911460724437,0.0588824099842261,0.0960988592934326,0.0960988592934327,0.33462148719831,0.112209952881977,0.112209952881977,0.112209952881977,0.112209952881977,0.112209952881977,0.112209952881977,0.112209952881977,NA,NA,NA,NA,NA
"Motacilla_cinerea","Motacilla_cinerea",122,1,NA,NA,NA,NA,NA,NA,0.094236869528735,-0.0481261695654056,-0.171936372414508,-0.0971124488587607,0.0326146460217188,0.119667696407295,0.0520768485231847,-0.136203207537085,-0.260906849126666,-0.179150649347276,0.0464187374844593,0.208468983694755,0.177306290602608,0.0294883069482017,-0.0767012486855874,-0.00988855856991296,0.0893886792517059,0.098921216808999,-0.0122617358670596,-0.0800916361820591,-0.084794564343575,-0.0364496726252464,0.0114974159355569,0.0824594631909625,0.0201708820708378,-0.190667172998117,0.164842739285447,-0.0331918052765217,-0.0309900332165318,-0.0207353067845271,0.0076034045250895,-0.00696154221888437,-0.0370309362614151,-0.0488966096980692,-0.0280061837480191,0.00230331357783524,0.0150213819305239,0.013270275942494,0.0298945425793734,0.0326607310042371,0.0339289001364285,NA
